	 Date	 Team	 Acquired	 Relinquished	 Notes
41	2014-11-10	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 returned to lineup
42	2014-12-06	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 lower body injury (DTD)
43	2014-12-08	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 upper body injury (DTD) (CBC)
44	2014-12-11	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 returned to lineup
45	2014-12-14	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 lower body injury (DTD)
46	2014-12-20	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 placed on IR with lower body injury
47	2014-12-23	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 activated from IR
48	2015-03-20	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 illness (DTD)
49	2015-03-23	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 returned to lineup
50	2016-01-02	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 undisclosed (DTD)
51	2016-01-07	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 placed on IR with upper body injury
52	2016-01-19	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 activated from IR
53	2016-02-01	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 placed on IR with upper body injury (out for season)
54	2016-11-23	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 returned to lineup
55	2017-03-03	 Devils	 	 • Michael Cammalleri / Mike Cammalleri	 upper body injury (out indefinitely)
56	2017-03-31	 Devils	 • Michael Cammalleri / Mike Cammalleri	 	 returned to lineup
57	2018-03-24	 Oilers	 	 • Michael Cammalleri / Mike Cammalleri	 undisclosed (DTD)
58	2018-03-31	 Oilers	 • Michael Cammalleri / Mike Cammalleri	 	 returned to lineup
