	index	player	unique_id	year_start	year_finish	position	link
1881	3210	Andreas Johnsson	johnsan01	2018	2020	F	https://www.hockey-reference.com/players/j/johnsan01.html
1882	3211	Kim Johnsson	johnski01	2000	2010	D	https://www.hockey-reference.com/players/j/johnski01.html
1883	3215	Greg Johnston	johnsgr01	1984	1992	F	https://www.hockey-reference.com/players/j/johnsgr01.html
1884	3221	Ross Johnston	johnsro02	2016	2020	F	https://www.hockey-reference.com/players/j/johnsro02.html
1885	3222	Ryan Johnston	johnsry02	2016	2017	D	https://www.hockey-reference.com/players/j/johnsry02.html
1886	3225	Mikko Jokela	jokelmi01	2003	2003	D	https://www.hockey-reference.com/players/j/jokelmi01.html
1887	3226	Henri Jokiharju	jokihhe01	2019	2020	D	https://www.hockey-reference.com/players/j/jokihhe01.html
1888	3227	Jussi Jokinen	jokinju01	2006	2018	F	https://www.hockey-reference.com/players/j/jokinju01.html
1889	3228	Olli Jokinen	jokinol01	1998	2015	F	https://www.hockey-reference.com/players/j/jokinol01.html
1890	3229	Jyrki Jokipakka	jokipjy01	2015	2017	D	https://www.hockey-reference.com/players/j/jokipjy01.html
1891	3234	Jean-Francois Jomphe	jomphje01	1996	1999	F	https://www.hockey-reference.com/players/j/jomphje01.html
1892	3236	Blair Jones	jonesbl01	2007	2015	F	https://www.hockey-reference.com/players/j/jonesbl01.html
1893	3238	Brad Jones	jonesbr01	1987	1992	F	https://www.hockey-reference.com/players/j/jonesbr01.html
1894	3240	Caleb Jones	jonesca01	2019	2020	D	https://www.hockey-reference.com/players/j/jonesca01.html
1895	3241	Connor Jones	jonesco01	2017	2017	F	https://www.hockey-reference.com/players/j/jonesco01.html
1896	3242	David Jones	jonesda01	2008	2016	F	https://www.hockey-reference.com/players/j/jonesda01.html
1897	3245	Keith Jones	joneske01	1993	2001	F	https://www.hockey-reference.com/players/j/joneske01.html
1898	3246	Martin Jones	jonesma02	2014	2020	G	https://www.hockey-reference.com/players/j/jonesma02.html
1899	3247	Matt Jones	jonesma01	2006	2008	D	https://www.hockey-reference.com/players/j/jonesma01.html
1900	3248	Max Jones	jonesma03	2019	2020	F	https://www.hockey-reference.com/players/j/jonesma03.html
1901	3249	Randy Jones	jonesra01	2004	2012	D	https://www.hockey-reference.com/players/j/jonesra01.html
1902	3251	Ryan Jones	jonesry01	2009	2014	F	https://www.hockey-reference.com/players/j/jonesry01.html
1903	3252	Seth Jones	jonesse01	2014	2020	D	https://www.hockey-reference.com/players/j/jonesse01.html
1904	3253	Ty Jones	jonesty01	1999	2004	F	https://www.hockey-reference.com/players/j/jonesty01.html
1905	3254	Hans Jonsson	jonssha01	2000	2003	D	https://www.hockey-reference.com/players/j/jonssha01.html
1906	3255	Jorgen Jonsson	jonssjo01	2000	2000	F	https://www.hockey-reference.com/players/j/jonssjo01.html
1907	3256	Kenny Jonsson	jonsske01	1995	2004	D	https://www.hockey-reference.com/players/j/jonsske01.html
1908	3257	Lars Jonsson	jonssla01	2007	2007	D	https://www.hockey-reference.com/players/j/jonssla01.html
1909	3259	Josh Jooris	joorijo01	2015	2018	F	https://www.hockey-reference.com/players/j/joorijo01.html
1910	3260	Michal Jordan	jordami01	2013	2016	D	https://www.hockey-reference.com/players/j/jordami01.html
1911	3261	Jacob Josefson	josefja01	2011	2018	F	https://www.hockey-reference.com/players/j/josefja01.html
1912	3262	Chris Joseph	josepch01	1988	2001	D	https://www.hockey-reference.com/players/j/josepch01.html
1913	3263	Curtis Joseph	josepcu01	1990	2009	G	https://www.hockey-reference.com/players/j/josepcu01.html
1914	3264	Mathieu Joseph	josepma01	2019	2020	F	https://www.hockey-reference.com/players/j/josepma01.html
1915	3266	Roman Josi	josiro01	2012	2020	D	https://www.hockey-reference.com/players/j/josiro01.html
1916	3267	Derek Joslin	joslide01	2009	2013	D	https://www.hockey-reference.com/players/j/joslide01.html
1917	3268	Tyson Jost	jostty01	2017	2020	F	https://www.hockey-reference.com/players/j/jostty01.html
1918	3269	Andrew Joudrey	joudran01	2012	2012	F	https://www.hockey-reference.com/players/j/joudran01.html
1919	3270	Ed Jovanovski	jovaned01	1996	2014	D	https://www.hockey-reference.com/players/j/jovaned01.html
1920	3272	Bob Joyce	joycebo01	1988	1993	F	https://www.hockey-reference.com/players/j/joycebo01.html
1921	3273	Duane Joyce	joycedu01	1994	1994	D	https://www.hockey-reference.com/players/j/joycedu01.html
1922	3275	Patrik Juhlin	juhlipa01	1995	1996	F	https://www.hockey-reference.com/players/j/juhlipa01.html
1923	3277	Joe Juneau	juneajo01	1992	2004	F	https://www.hockey-reference.com/players/j/juneajo01.html
1924	3278	Steve Junker	junkest01	1994	1994	F	https://www.hockey-reference.com/players/j/junkest01.html
1925	3280	Jonas Junland	junlajo01	2009	2010	D	https://www.hockey-reference.com/players/j/junlajo01.html
1926	3281	Milan Jurcina	jurcimi01	2006	2012	D	https://www.hockey-reference.com/players/j/jurcimi01.html
1927	3282	Tomas Jurco	jurcoto01	2014	2020	F	https://www.hockey-reference.com/players/j/jurcoto01.html
1928	3284	Noah Juulsen	juulsno01	2018	2019	D	https://www.hockey-reference.com/players/j/juulsno01.html
1929	3288	Frantisek Kaberle	kaberfr01	2000	2009	D	https://www.hockey-reference.com/players/k/kaberfr01.html
1930	3289	Tomas Kaberle	kaberto01	1999	2013	D	https://www.hockey-reference.com/players/k/kaberto01.html
1931	3290	Mark Kachowski	kachoma01	1988	1990	F	https://www.hockey-reference.com/players/k/kachoma01.html
1932	3292	Nazem Kadri	kadrina01	2010	2020	F	https://www.hockey-reference.com/players/k/kadrina01.html
1933	3294	Kaapo Kahkonen	kahkoka01	2020	2020	G	https://www.hockey-reference.com/players/k/kahkoka01.html
1934	3295	Dominik Kahun	kahundo01	2019	2020	F	https://www.hockey-reference.com/players/k/kahundo01.html
1935	3296	Alexei Kaigorodov	kaigoal01	2007	2007	F	https://www.hockey-reference.com/players/k/kaigoal01.html
1936	3298	Kaapo Kakko	kakkoka01	2020	2020	F	https://www.hockey-reference.com/players/k/kakkoka01.html
1937	3301	Patrick Kaleta	kaletpa01	2007	2015	F	https://www.hockey-reference.com/players/k/kaletpa01.html
1938	3302	Dmitri Kalinin	kalindm01	2000	2009	D	https://www.hockey-reference.com/players/k/kalindm01.html
1939	3303	Sergey Kalinin	kalinse01	2016	2017	F	https://www.hockey-reference.com/players/k/kalinse01.html
1940	3304	Jon Kalinski	kalinjo01	2009	2010	F	https://www.hockey-reference.com/players/k/kalinjo01.html
1941	3305	Tomi Kallio	kallito01	2001	2003	F	https://www.hockey-reference.com/players/k/kallito01.html
1942	3307	Petr Kalus	kaluspe01	2007	2010	F	https://www.hockey-reference.com/players/k/kaluspe01.html
1943	3308	Vladislav Kamenev	kamenvl01	2017	2020	F	https://www.hockey-reference.com/players/k/kamenvl01.html
1944	3309	Valeri Kamensky	kamenva01	1992	2002	F	https://www.hockey-reference.com/players/k/kamenva01.html
1945	3310	Kevin Kaminski	kaminke01	1989	1997	F	https://www.hockey-reference.com/players/k/kaminke01.html
1946	3312	Yan Kaminsky	kaminya01	1994	1995	F	https://www.hockey-reference.com/players/k/kaminya01.html
1947	3313	David Kampf	kampfda01	2018	2020	F	https://www.hockey-reference.com/players/k/kampfda01.html
1948	3314	Steven Kampfer	kampfst01	2011	2020	D	https://www.hockey-reference.com/players/k/kampfst01.html
1949	3317	Tomas Kana	kanato01	2010	2010	F	https://www.hockey-reference.com/players/k/kanato01.html
1950	3318	Boyd Kane	kanebo01	2004	2010	F	https://www.hockey-reference.com/players/k/kanebo01.html
1951	3319	Evander Kane	kaneev01	2010	2020	F	https://www.hockey-reference.com/players/k/kaneev01.html
1952	3321	Patrick Kane	kanepa01	2008	2020	F	https://www.hockey-reference.com/players/k/kanepa01.html
1953	3322	Petr Kanko	kankope01	2006	2006	F	https://www.hockey-reference.com/players/k/kankope01.html
1954	3325	Kasperi Kapanen	kapanka01	2016	2020	F	https://www.hockey-reference.com/players/k/kapanka01.html
1955	3326	Niko Kapanen	kapanni01	2002	2008	F	https://www.hockey-reference.com/players/k/kapanni01.html
1956	3327	Sami Kapanen	kapansa01	1996	2008	F	https://www.hockey-reference.com/players/k/kapansa01.html
1957	3328	Michael Kapla	kaplami01	2017	2017	D	https://www.hockey-reference.com/players/k/kaplami01.html
1958	3329	Ladislav Karabin	karabla01	1994	1994	F	https://www.hockey-reference.com/players/k/karabla01.html
1959	3331	Jere Karalahti	karalje01	2000	2002	D	https://www.hockey-reference.com/players/k/karalje01.html
1960	3332	Vitali Karamnov	karamvi01	1993	1995	F	https://www.hockey-reference.com/players/k/karamvi01.html
1961	3333	Paul Kariya	kariypa01	1995	2010	F	https://www.hockey-reference.com/players/k/kariypa01.html
1962	3334	Steve Kariya	kariyst01	2000	2002	F	https://www.hockey-reference.com/players/k/kariyst01.html
1963	3335	Kyosti Karjalainen	karjaky01	1992	1992	F	https://www.hockey-reference.com/players/k/karjaky01.html
1964	3337	Andreas Karlsson	karlsan01	2000	2008	F	https://www.hockey-reference.com/players/k/karlsan01.html
1965	3338	Erik Karlsson	karlser01	2010	2020	D	https://www.hockey-reference.com/players/k/karlser01.html
1966	3339	Henrik Karlsson	karlshe01	2011	2012	G	https://www.hockey-reference.com/players/k/karlshe01.html
1967	3340	Melker Karlsson	karlsme01	2015	2020	F	https://www.hockey-reference.com/players/k/karlsme01.html
1968	3341	William Karlsson	karlswi01	2015	2020	F	https://www.hockey-reference.com/players/k/karlswi01.html
1969	3342	Dave Karpa	karpada01	1992	2003	D	https://www.hockey-reference.com/players/k/karpada01.html
1970	3343	Valeri Karpov	karpova01	1995	1997	F	https://www.hockey-reference.com/players/k/karpova01.html
1971	3344	Alexander Karpovtsev	karpoal01	1994	2006	D	https://www.hockey-reference.com/players/k/karpoal01.html
1972	3345	Martins Karsums	karsuma01	2009	2009	F	https://www.hockey-reference.com/players/k/karsuma01.html
1973	3346	Alexei Kasatonov	kasatal01	1990	1996	D	https://www.hockey-reference.com/players/k/kasatal01.html
1974	3347	Jason Kasdorf	kasdoja01	2016	2016	G	https://www.hockey-reference.com/players/k/kasdoja01.html
1975	3348	David Kase	kaseda01	2020	2020	F	https://www.hockey-reference.com/players/k/kaseda01.html
1976	3349	Ondrej Kase	kaseon01	2017	2020	F	https://www.hockey-reference.com/players/k/kaseon01.html
1977	3350	Kasimir Kaskisuo	kaskika01	2020	2020	G	https://www.hockey-reference.com/players/k/kaskika01.html
1978	3351	Lukas Kaspar	kaspalu01	2008	2009	F	https://www.hockey-reference.com/players/k/kaspalu01.html
1979	3352	Darius Kasparaitis	kaspada01	1993	2007	D	https://www.hockey-reference.com/players/k/kaspada01.html
1980	3353	Steve Kasper	kaspest01	1981	1993	F	https://www.hockey-reference.com/players/k/kaspest01.html
1981	3354	Matt Kassian	kassima01	2011	2014	F	https://www.hockey-reference.com/players/k/kassima01.html
1982	3355	Zack Kassian	kassiza01	2012	2020	F	https://www.hockey-reference.com/players/k/kassiza01.html
1983	3356	Ed Kastelic	kasteed01	1986	1992	F	https://www.hockey-reference.com/players/k/kasteed01.html
1984	3358	Mark Katic	katicma01	2011	2011	D	https://www.hockey-reference.com/players/k/katicma01.html
1985	3359	Martin Kaut	kautma01	2020	2020	F	https://www.hockey-reference.com/players/k/kautma01.html
1986	3360	Pat Kavanagh	kavanpa01	2003	2006	F	https://www.hockey-reference.com/players/k/kavanpa01.html
1987	3362	Mike Keane	keanemi01	1989	2004	F	https://www.hockey-reference.com/players/k/keanemi01.html
1988	3364	Bracken Kearns	kearnbr01	2012	2017	F	https://www.hockey-reference.com/players/k/kearnbr01.html
1989	3370	Dan Keczmer	keczmda01	1991	2000	D	https://www.hockey-reference.com/players/k/keczmda01.html
1990	3371	Sheldon Keefe	keefesh01	2001	2003	F	https://www.hockey-reference.com/players/k/keefesh01.html
1991	3375	Brady Keeper	keepebr01	2019	2019	D	https://www.hockey-reference.com/players/k/keepebr01.html
1992	3376	Matt Keetley	keetlma01	2008	2008	G	https://www.hockey-reference.com/players/k/keetlma01.html
1993	3378	Duncan Keith	keithdu01	2006	2020	D	https://www.hockey-reference.com/players/k/keithdu01.html
1994	3379	Matt Keith	keithma01	2004	2008	F	https://www.hockey-reference.com/players/k/keithma01.html
1995	3380	Jarmo Kekalainen	kekalja01	1990	1994	F	https://www.hockey-reference.com/players/k/kekalja01.html
1996	3381	Chris Kelleher	kellech01	2002	2002	D	https://www.hockey-reference.com/players/k/kellech01.html
1997	3382	Clayton Keller	kellecl01	2017	2020	F	https://www.hockey-reference.com/players/k/kellecl01.html
1998	3384	Ryan Keller	kellery01	2010	2010	F	https://www.hockey-reference.com/players/k/kellery01.html
1999	3386	Joel Kellman	kellmjo01	2020	2020	F	https://www.hockey-reference.com/players/k/kellmjo01.html
2000	3389	Chris Kelly	kellych01	2004	2018	F	https://www.hockey-reference.com/players/k/kellych01.html
2001	3395	Steve Kelly	kellyst01	1997	2008	F	https://www.hockey-reference.com/players/k/kellyst01.html
2002	3398	Adrian Kempe	kempead01	2017	2020	F	https://www.hockey-reference.com/players/k/kempead01.html
2003	3399	Mario Kempe	kempema01	2018	2019	F	https://www.hockey-reference.com/players/k/kempema01.html
2004	3400	Michal Kempny	kempnmi01	2017	2020	D	https://www.hockey-reference.com/players/k/kempnmi01.html
2005	3401	Joonas Kemppainen	kemppjo01	2016	2016	F	https://www.hockey-reference.com/players/k/kemppjo01.html
2006	3402	Chris Kenady	kenadch01	1998	2000	F	https://www.hockey-reference.com/players/k/kenadch01.html
2007	3404	Ronalds Kenins	keninro01	2015	2016	F	https://www.hockey-reference.com/players/k/keninro01.html
2008	3405	Dean Kennedy	kennede01	1983	1995	D	https://www.hockey-reference.com/players/k/kennede01.html
2009	3407	Mike Kennedy	kennemi01	1995	1999	F	https://www.hockey-reference.com/players/k/kennemi01.html
2010	3408	Sheldon Kennedy	kennesh01	1990	1997	F	https://www.hockey-reference.com/players/k/kennesh01.html
2011	3410	Tim Kennedy	kenneti01	2009	2014	F	https://www.hockey-reference.com/players/k/kenneti01.html
2012	3411	Tyler Kennedy	kennety01	2008	2016	F	https://www.hockey-reference.com/players/k/kennety01.html
2013	3414	Michael Keränen	keranmi01	2016	2016	F	https://www.hockey-reference.com/players/k/keranmi01.html
2014	3415	Alexander Kerch	kerchal01	1994	1994	F	https://www.hockey-reference.com/players/k/kerchal01.html
2015	3416	Nicolas Kerdiles	kerdini01	2017	2018	F	https://www.hockey-reference.com/players/k/kerdini01.html
2016	3417	Alexander Kerfoot	kerfoal01	2018	2020	F	https://www.hockey-reference.com/players/k/kerfoal01.html
2017	3418	Tanner Kero	kerota01	2016	2018	F	https://www.hockey-reference.com/players/k/kerota01.html
2018	3419	Alan Kerr	kerral01	1985	1993	F	https://www.hockey-reference.com/players/k/kerral01.html
2019	3422	Tim Kerr	kerrti01	1981	1993	F	https://www.hockey-reference.com/players/k/kerrti01.html
2020	3423	Dan Kesa	kesada01	1994	2000	F	https://www.hockey-reference.com/players/k/kesada01.html
2021	3424	Ryan Kesler	keslery01	2004	2019	F	https://www.hockey-reference.com/players/k/keslery01.html
2022	3425	Phil Kessel	kesseph01	2007	2020	F	https://www.hockey-reference.com/players/k/kesseph01.html
2023	3429	Nikolai Khabibulin	khabini01	1995	2014	G	https://www.hockey-reference.com/players/k/khabini01.html
2024	3430	Jujhar Khaira	khairju01	2016	2020	F	https://www.hockey-reference.com/players/k/khairju01.html
2025	3431	Sergei Kharin	kharise01	1991	1991	F	https://www.hockey-reference.com/players/k/kharise01.html
2026	3432	Alexander Kharitonov	kharial01	2001	2002	F	https://www.hockey-reference.com/players/k/kharial01.html
2027	3433	Alexander Khavanov	khavaal01	2001	2006	D	https://www.hockey-reference.com/players/k/khavaal01.html
2028	3434	Yuri Khmylev	khmylyu01	1993	1997	F	https://www.hockey-reference.com/players/k/khmylyu01.html
2029	3435	Alexander Khokhlachev	khokhal01	2014	2016	F	https://www.hockey-reference.com/players/k/khokhal01.html
2030	3436	Dmitri Khristich	khrisdm01	1991	2002	F	https://www.hockey-reference.com/players/k/khrisdm01.html
2031	3437	Anton Khudobin	khudoan01	2010	2020	G	https://www.hockey-reference.com/players/k/khudoan01.html
2032	3439	Trevor Kidd	kiddtr01	1992	2004	G	https://www.hockey-reference.com/players/k/kiddtr01.html
2033	3441	Chad Kilger	kilgech01	1996	2008	F	https://www.hockey-reference.com/players/k/kilgech01.html
2034	3442	Alex Killorn	killoal01	2013	2020	F	https://www.hockey-reference.com/players/k/killoal01.html
2035	3447	Darin Kimble	kimblda01	1989	1995	F	https://www.hockey-reference.com/players/k/kimblda01.html
2036	3448	Jakub Kindl	kindlja01	2010	2017	D	https://www.hockey-reference.com/players/k/kindlja01.html
2037	3450	D.J. King	kingdj01	2007	2012	F	https://www.hockey-reference.com/players/k/kingdj01.html
2038	3451	Derek King	kingde01	1987	2000	F	https://www.hockey-reference.com/players/k/kingde01.html
2039	3452	Dwight King	kingdw01	2011	2017	F	https://www.hockey-reference.com/players/k/kingdw01.html
2040	3454	Jason King	kingja01	2003	2008	F	https://www.hockey-reference.com/players/k/kingja01.html
2041	3455	Kris King	kingkr01	1988	2001	F	https://www.hockey-reference.com/players/k/kingkr01.html
2042	3456	Scott King	kingsc01	1991	1992	G	https://www.hockey-reference.com/players/k/kingsc01.html
2043	3457	Steven King	kingst01	1993	1996	F	https://www.hockey-reference.com/players/k/kingst01.html
2044	3459	Keith Kinkaid	kinkake01	2013	2020	G	https://www.hockey-reference.com/players/k/kinkake01.html
2045	3460	Geordie Kinnear	kinnege01	2000	2000	D	https://www.hockey-reference.com/players/k/kinnege01.html
2046	3461	Geoff Kinrade	kinrage01	2009	2009	D	https://www.hockey-reference.com/players/k/kinrage01.html
2047	3464	Marko Kiprusoff	kipruma01	1996	2002	D	https://www.hockey-reference.com/players/k/kipruma01.html
2048	3465	Miikka Kiprusoff	kiprumi01	2001	2013	G	https://www.hockey-reference.com/players/k/kiprumi01.html
2049	3469	Bogdan Kiselevich	kiselbo01	2019	2019	D	https://www.hockey-reference.com/players/k/kiselbo01.html
2050	3470	Kelly Kisio	kisioke01	1983	1995	F	https://www.hockey-reference.com/players/k/kisioke01.html
2051	3474	Joel Kiviranta	kivirjo01	2020	2020	F	https://www.hockey-reference.com/players/k/kivirjo01.html
2052	3475	Matiss Kivlenieks	kivlema01	2020	2020	G	https://www.hockey-reference.com/players/k/kivlema01.html
2053	3476	Patric Kjellberg	kjellpa01	1993	2003	F	https://www.hockey-reference.com/players/k/kjellpa01.html
2054	3477	Linus Klasen	klaseli01	2011	2011	F	https://www.hockey-reference.com/players/k/klaseli01.html
2055	3479	Trent Klatt	klatttr01	1992	2004	F	https://www.hockey-reference.com/players/k/klatttr01.html
2056	3480	Ken Klee	kleeke01	1995	2009	D	https://www.hockey-reference.com/players/k/kleeke01.html
2057	3481	Oscar Klefbom	klefbos01	2014	2020	D	https://www.hockey-reference.com/players/k/klefbos01.html
2058	3482	Kevin Klein	kleinke01	2006	2017	D	https://www.hockey-reference.com/players/k/kleinke01.html
2059	3484	Scot Kleinendorst	kleinsc01	1983	1990	D	https://www.hockey-reference.com/players/k/kleinsc01.html
2060	3486	Anton Klementyev	klemean01	2010	2010	D	https://www.hockey-reference.com/players/k/klemean01.html
2061	3487	Jon Klemm	klemmjo01	1992	2008	D	https://www.hockey-reference.com/players/k/klemmjo01.html
2062	3488	Jakub Klepis	klepija01	2006	2007	F	https://www.hockey-reference.com/players/k/klepija01.html
2063	3489	Rostislav Klesla	kleslro01	2001	2014	D	https://www.hockey-reference.com/players/k/kleslro01.html
2064	3490	Petr Klima	klimape01	1986	1999	F	https://www.hockey-reference.com/players/k/klimape01.html
2065	3491	Morgan Klimchuk	klimcmo01	2018	2018	F	https://www.hockey-reference.com/players/k/klimcmo01.html
2066	3492	Sergei Klimovich	klimose01	1997	1997	F	https://www.hockey-reference.com/players/k/klimose01.html
2067	3494	Carl Klingberg	klingca01	2011	2015	F	https://www.hockey-reference.com/players/k/klingca01.html
2068	3495	John Klingberg	klingjo01	2015	2020	D	https://www.hockey-reference.com/players/k/klingjo01.html
2069	3496	Rob Klinkhammer	klinkro01	2011	2016	F	https://www.hockey-reference.com/players/k/klinkro01.html
2070	3497	Justin Kloos	kloosju01	2018	2019	F	https://www.hockey-reference.com/players/k/kloosju01.html
2071	3498	Tomas Kloucek	kloucto01	2001	2006	D	https://www.hockey-reference.com/players/k/kloucto01.html
2072	3500	Gord Kluzak	kluzago01	1983	1991	D	https://www.hockey-reference.com/players/k/kluzago01.html
2073	3502	Connor Knapp	knappco01	2014	2014	G	https://www.hockey-reference.com/players/k/knappco01.html
2074	3504	Rick Knickle	knickri01	1993	1994	G	https://www.hockey-reference.com/players/k/knickri01.html
2075	3505	Corban Knight	knighco01	2014	2019	F	https://www.hockey-reference.com/players/k/knighco01.html
2076	3506	Fred Knipscheer	knipsfr01	1994	1996	F	https://www.hockey-reference.com/players/k/knipsfr01.html
2077	3509	Mike Knuble	knublmi01	1997	2013	F	https://www.hockey-reference.com/players/k/knublmi01.html
2078	3510	Espen Knutsen	knutses01	1998	2004	F	https://www.hockey-reference.com/players/k/knutses01.html
2079	3511	Nikolai Knyzhov	knyzhni01	2020	2020	D	https://www.hockey-reference.com/players/k/knyzhni01.html
2080	3512	Matt Koalska	koalsma01	2006	2006	F	https://www.hockey-reference.com/players/k/koalsma01.html
2081	3513	Chuck Kobasew	kobasch01	2003	2014	F	https://www.hockey-reference.com/players/k/kobasch01.html
2082	3514	Dieter Kochan	kochadi01	2000	2003	G	https://www.hockey-reference.com/players/k/kochadi01.html
2083	3515	David Koci	kocida01	2007	2011	F	https://www.hockey-reference.com/players/k/kocida01.html
2084	3516	Joe Kocur	kocurjo01	1985	1999	F	https://www.hockey-reference.com/players/k/kocurjo01.html
2085	3517	Greg Koehler	koehlgr01	2001	2001	F	https://www.hockey-reference.com/players/k/koehlgr01.html
2086	3518	Slater Koekkoek	koekksl01	2015	2020	D	https://www.hockey-reference.com/players/k/koekksl01.html
2087	3519	Dustin Kohn	kohndu01	2010	2010	D	https://www.hockey-reference.com/players/k/kohndu01.html
2088	3520	Ladislav Kohn	kohnla01	1996	2003	F	https://www.hockey-reference.com/players/k/kohnla01.html
2089	3521	Ville Koistinen	koistvi01	2008	2010	D	https://www.hockey-reference.com/players/k/koistvi01.html
2090	3522	Tom Koivisto	koivito01	2003	2003	D	https://www.hockey-reference.com/players/k/koivito01.html
2091	3523	Mikko Koivu	koivumi01	2006	2020	F	https://www.hockey-reference.com/players/k/koivumi01.html
2092	3524	Saku Koivu	koivusa01	1996	2014	F	https://www.hockey-reference.com/players/k/koivusa01.html
2093	3525	Otto Koivula	koivuot01	2020	2020	F	https://www.hockey-reference.com/players/k/koivuot01.html
2094	3526	Krys Kolanos	kolankr01	2002	2012	F	https://www.hockey-reference.com/players/k/kolankr01.html
2095	3527	Chad Kolarik	kolarch01	2010	2011	F	https://www.hockey-reference.com/players/k/kolarch01.html
2096	3528	Pavel Kolarik	kolarpa01	2001	2002	D	https://www.hockey-reference.com/players/k/kolarpa01.html
2097	3529	Keegan Kolesar	koleske01	2020	2020	F	https://www.hockey-reference.com/players/k/koleske01.html
2098	3530	Mark Kolesar	kolesma01	1996	1997	F	https://www.hockey-reference.com/players/k/kolesma01.html
2099	3531	Vitali Kolesnik	kolesvi01	2006	2006	G	https://www.hockey-reference.com/players/k/kolesvi01.html
2100	3532	Juraj Kolnik	kolniju01	2001	2007	F	https://www.hockey-reference.com/players/k/kolniju01.html
2101	3533	Dean Kolstad	kolstde01	1989	1993	D	https://www.hockey-reference.com/players/k/kolstde01.html
2102	3534	Konstantin Koltsov	koltsko01	2003	2006	F	https://www.hockey-reference.com/players/k/koltsko01.html
2103	3535	Olaf Kolzig	kolziol01	1990	2009	G	https://www.hockey-reference.com/players/k/kolziol01.html
2104	3537	Zenith Komarniski	komarze01	2000	2004	D	https://www.hockey-reference.com/players/k/komarze01.html
2105	3538	Leo Komarov	komarle01	2013	2020	F	https://www.hockey-reference.com/players/k/komarle01.html
2106	3539	Mike Komisarek	komismi01	2003	2014	D	https://www.hockey-reference.com/players/k/komismi01.html
2107	3540	Matthew Konan	konanma01	2013	2013	D	https://www.hockey-reference.com/players/k/konanma01.html
2108	3541	Maxim Kondratiev	kondrma01	2004	2008	D	https://www.hockey-reference.com/players/k/kondrma01.html
2109	3542	Travis Konecny	konectr01	2017	2020	F	https://www.hockey-reference.com/players/k/konectr01.html
2110	3544	Zenon Konopka	konopze01	2006	2014	F	https://www.hockey-reference.com/players/k/konopze01.html
2111	3545	Steve Konowalchuk	konowst01	1992	2006	F	https://www.hockey-reference.com/players/k/konowst01.html
2112	3546	Steve Konroyd	konrost01	1981	1995	D	https://www.hockey-reference.com/players/k/konrost01.html
2113	3547	Evgeny Konstantinov	konstev01	2001	2003	G	https://www.hockey-reference.com/players/k/konstev01.html
2114	3548	Vladimir Konstantinov	konstvl01	1992	1997	D	https://www.hockey-reference.com/players/k/konstvl01.html
2115	3549	Petri Kontiola	kontipe01	2008	2008	F	https://www.hockey-reference.com/players/k/kontipe01.html
2116	3550	Chris Kontos	kontoch01	1983	1993	F	https://www.hockey-reference.com/players/k/kontoch01.html
2117	3552	Tomas Kopecky	kopecto01	2006	2015	F	https://www.hockey-reference.com/players/k/kopecto01.html
2118	3553	Anze Kopitar	kopitan01	2007	2020	F	https://www.hockey-reference.com/players/k/kopitan01.html
2119	3555	Dan Kordic	kordida01	1992	1999	F	https://www.hockey-reference.com/players/k/kordida01.html
2120	3556	John Kordic	kordijo01	1986	1992	F	https://www.hockey-reference.com/players/k/kordijo01.html
2121	3557	Jim Korn	kornji01	1980	1990	D	https://www.hockey-reference.com/players/k/kornji01.html
2122	3559	Dmitry Korobov	korobdm01	2014	2014	D	https://www.hockey-reference.com/players/k/korobdm01.html
2123	3560	Evgeny Korolev	korolev01	2000	2002	D	https://www.hockey-reference.com/players/k/korolev01.html
2124	3561	Igor Korolev	korolig01	1993	2004	F	https://www.hockey-reference.com/players/k/korolig01.html
2125	3563	Alexander Korolyuk	korolal01	1998	2004	F	https://www.hockey-reference.com/players/k/korolal01.html
2126	3564	Lauri Korpikoski	korpila01	2009	2017	F	https://www.hockey-reference.com/players/k/korpila01.html
2127	3565	Joonas Korpisalo	korpijo01	2016	2020	G	https://www.hockey-reference.com/players/k/korpijo01.html
2128	3566	Egor Korshkov	korsheg01	2020	2020	F	https://www.hockey-reference.com/players/k/korsheg01.html
2129	3568	Mikko Koskinen	koskimi01	2011	2020	G	https://www.hockey-reference.com/players/k/koskimi01.html
2130	3569	Scott Kosmachuk	kosmasc01	2016	2016	F	https://www.hockey-reference.com/players/k/kosmasc01.html
2131	3570	Kalle Kossila	kossika01	2017	2019	F	https://www.hockey-reference.com/players/k/kossika01.html
2132	3571	Klim Kostin	kostikl01	2020	2020	F	https://www.hockey-reference.com/players/k/kostikl01.html
2133	3572	Andrei Kostitsyn	kostian01	2006	2012	F	https://www.hockey-reference.com/players/k/kostian01.html
2134	3573	Sergei Kostitsyn	kostise01	2008	2013	F	https://www.hockey-reference.com/players/k/kostise01.html
2135	3574	Mike Kostka	kostkmi01	2013	2016	D	https://www.hockey-reference.com/players/k/kostkmi01.html
2136	3575	Tom Kostopoulos	kostoto01	2002	2013	F	https://www.hockey-reference.com/players/k/kostoto01.html
2137	3577	Ales Kotalik	kotalal01	2002	2011	F	https://www.hockey-reference.com/players/k/kotalal01.html
2138	3579	Jesperi Kotkaniemi	kotkaje01	2019	2020	F	https://www.hockey-reference.com/players/k/kotkaje01.html
2139	3580	Chris Kotsopoulos	kotsoch01	1981	1990	D	https://www.hockey-reference.com/players/k/kotsoch01.html
